,District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
213,Bangkok Yai,13.722778,100.476389,ตลาดเช้าวัดกลาง,13.722903717624995,100.4804747444409,Household
214,Bangkok Yai,13.722778,100.476389,คุณเสือหมูกระทะ,13.72091826160649,100.47663699188762,BBQ Joint
215,Bueng Kum,13.785278,100.669167,Happy Land Market (ตลาดสดแฮปปี้แลนด์),13.781216576739046,100.66926956176758,Household
216,Bueng Kum,13.785278,100.669167,ก๋วยเตี๋ยวเรืออยุธยา,13.786523,100.667819,Noodle House
217,Bueng Kum,13.785278,100.669167,Tesco Lotus Express Serithai 41,13.783851810723702,100.66796643668629,Stores
218,Bueng Kum,13.785278,100.669167,สง่า เย็นตาโพแหลมฟ้าผ่า,13.78397134,100.66743671,Restaurant
219,Bueng Kum,13.785278,100.669167,Appointment Market,13.787195614354502,100.6702995300293,Stores
220,Bueng Kum,13.785278,100.669167,Big C Express,13.787434210472009,100.66997760548469,Stores
221,Bueng Kum,13.785278,100.669167,ข้าวต้มเมืองสองแคว,13.782640262086616,100.66845370295343,Asian Restaurant
222,Bueng Kum,13.785278,100.669167,7-Eleven (เซเว่น อีเลฟเว่น),13.783927877245725,100.66570854077926,Convenience Store
223,Chatuchak,13.828610999999999,100.559722,fitness supalai  park ratchayotin,13.831202835135933,100.56198989832536,Sport
224,Chatuchak,13.828610999999999,100.559722,Ratchavipa Residence (รัชวิภาเรสซิเด้นซ์),13.832134231980094,100.55945396051858,Accomodation
225,Chatuchak,13.828610999999999,100.559722,Two Forty Eight Cafe & Bar,13.829893697701639,100.56362302894817,Nightlife
226,Chatuchak,13.828610999999999,100.559722,7-Eleven (เซเว่น อีเลฟเว่น),13.831024392974351,100.5593988448101,Convenience Store
227,Chatuchak,13.828610999999999,100.559722,Ratchavipha Badminton Court,13.832557782198151,100.56097750239763,Sport
228,Chatuchak,13.828610999999999,100.559722,Ploen (เพลิน),13.82602802975473,100.55734578395305,Restaurant
229,Chatuchak,13.828610999999999,100.559722,ครัวฟ้าใส,13.831108700250084,100.55935947668901,Restaurant
230,Chatuchak,13.828610999999999,100.559722,Northgate Ratchayothin,13.8299138150459,100.56371291180565,Accomodation
231,Chatuchak,13.828610999999999,100.559722,Baan Serene Spa & Massage,13.830259366215541,100.56349304306329,Nightlife
232,Chatuchak,13.828610999999999,100.559722,Au Bon Pain (โอ บอง แปง),13.82747961938495,100.56410557516033,Café
233,Chatuchak,13.828610999999999,100.559722,A&W (เอ แอนด์ ดับบลิว),13.825338798621466,100.5587890688336,Western Restaurant
234,Chatuchak,13.828610999999999,100.559722,F.A.C.T. Coffee,13.827606318225248,100.5641928231509,Café
235,Chatuchak,13.828610999999999,100.559722,ตลาด SCB,13.82876656107282,100.56324720382689,Household
236,Chatuchak,13.828610999999999,100.559722,Wolfpack by SpringBreak,13.829470692778967,100.56250225767593,Nightlife
237,Chatuchak,13.828610999999999,100.559722,Box Space Market,13.8293971562724,100.56312307117295,Household
238,Chatuchak,13.828610999999999,100.559722,Starbucks (สตาร์บัคส์),13.827715175100483,100.56415554396487,Café
239,Chatuchak,13.828610999999999,100.559722,Café Amazon (คาเฟ่ อเมซอน),13.825274675460939,100.55900126939653,Café
240,Chatuchak,13.828610999999999,100.559722,BLACK CANYON @ CALTEX วิภาวดีรังสิต,13.82598079455408,100.55851676762454,Café
241,Chatuchak,13.828610999999999,100.559722,Ratchavibha Park (สวนรัชวิภา),13.83033972612797,100.55775995966219,Activities
242,Chatuchak,13.828610999999999,100.559722,ตำโขยง,13.82782031777862,100.56418475446398,Asian Restaurant
243,Chatuchak,13.828610999999999,100.559722,HKN Hongkong noodle (ฮ่องกง นู้ดเดิ้ล),13.826014606602035,100.55845029782793,Noodle House
244,Chatuchak,13.828610999999999,100.559722,Table9,13.830604503903158,100.5620130572834,Restaurant
245,Chatuchak,13.828610999999999,100.559722,SIT-NEY Cafe' (ซิดนีย์-คาเฟ่),13.831621270059147,100.5592142949251,Restaurant
246,Chatuchak,13.828610999999999,100.559722,Pung Weii Ratchayothin,13.829728932421432,100.56285380914836,Household
247,Chom Thong,13.677222,100.48472199999999,Café Amazon (คาเฟ่ อเมซอน),13.67596484165255,100.48173892842868,Café
248,Chom Thong,13.677222,100.48472199999999,ลุงทอนกับข้าวเจียงฮาย (น่องไก่ ไส้อั่ว),13.675851061234498,100.48183341740925,Western Restaurant
249,Chom Thong,13.677222,100.48472199999999,Rest Area Rama II Express Way,13.675628972698997,100.48194573755077,Infrastructure
250,Chom Thong,13.677222,100.48472199999999,ครัวเครื่องแกง,13.675911372307015,100.48121043409685,Restaurant
251,Din Daeng,13.769722,100.552778,Thai-Japanese Stadium (สนามกีฬาไทย-ญี่ปุ่น ดินแดง),13.76664703830508,100.55262565612793,Activities
252,Din Daeng,13.769722,100.552778,Bangkok Youth Centre (Thai-Japan) (ศูนย์เยาวชน ไทย-ญี่ปุ่น ดินแดง),13.766190087538584,100.55229825960292,Sport
253,Din Daeng,13.769722,100.552778,Vibhavadi Forest Park (สวนป่าวิภาวดีรังสิต),13.772149456742794,100.55293012984025,Activities
254,Din Daeng,13.769722,100.552778,7-Eleven,13.771457477973573,100.55649853888004,Convenience Store
255,Din Daeng,13.769722,100.552778,Select (ซีเล็ค),13.7736968255151,100.55406501389517,Convenience Store
256,Din Daeng,13.769722,100.552778,Princeton Bangkok,13.77148904148263,100.55650939455538,Accomodation
257,Din Daeng,13.769722,100.552778,ข้าวมันไก่ สำนักงานเขตดินแดง,13.769424247820464,100.55322134106335,Western Restaurant
258,Din Daeng,13.769722,100.552778,อาคารกีฬาเวสน์ 1,13.766016925481136,100.55068838375243,Activities
259,Din Daeng,13.769722,100.552778,โรงอาหารตึกสำนักการโยธา,13.771286,100.555973,Restaurant
260,Din Daeng,13.769722,100.552778,ครัวคอนโด@ราชปรารภคอนโด,13.769112005604267,100.54921198788696,Restaurant
261,Don Mueang,13.913610999999998,100.589722,7-Eleven,13.913130566933669,100.59017697960553,Convenience Store
262,Don Mueang,13.913610999999998,100.589722,ShabuKu (ชาบูกู),13.913207654808613,100.59012503923455,Restaurant
263,Don Mueang,13.913610999999998,100.589722,ตำจังโก้,13.915110972709973,100.58607088296898,Restaurant
264,Don Mueang,13.913610999999998,100.589722,7-Eleven,13.914913519407538,100.58673326646307,Convenience Store
265,Don Mueang,13.913610999999998,100.589722,Montri resort&spa,13.911191251374195,100.59159136610229,Accomodation
266,Don Mueang,13.913610999999998,100.589722,7-11 chang akat uthit 8,13.913155047737316,100.58823737290247,Convenience Store
267,Don Mueang,13.913610999999998,100.589722,Tesco Lotus Express ช่างอากาศอุทิศ 5,13.913166830805443,100.59023150010454,Household
268,Don Mueang,13.913610999999998,100.589722,ฮ่องกง 88 เย็นตาโฟหม้อไฟ ซีฟู้ด,13.91340254817436,100.5898828486139,Restaurant
269,Don Mueang,13.913610999999998,100.589722,โรงเลี้ยงทะเลเผา,13.911307,100.58927,Seafood Restaurant
270,Don Mueang,13.913610999999998,100.589722,โจ๊กแต้จิ๋ว @ Lotus Express,13.916473506602772,100.59027861522803,Restaurant
271,Don Mueang,13.913610999999998,100.589722,Nada massage & Spa,13.915021513018244,100.58694656872296,Nightlife
272,Don Mueang,13.913610999999998,100.589722,ตลาดนัดชุมชน,13.912231734593627,100.59284564265003,Household
273,Dusit,13.776944,100.520556,ก๋วยเตี๋ยวเนื้อไร้เทียมทาน,13.779176815096283,100.5221453091875,Noodle House
274,Dusit,13.776944,100.520556,ก๋วยเตี๋ยวเนื้อ เชลล์ลืมชิม บิ๊กสุ,13.780369696259283,100.52077694658631,Noodle House
275,Dusit,13.776944,100.520556,ขนมครก (เข้าวัง),13.778798431953925,100.52346212946757,Dessert Shop
276,Dusit,13.776944,100.520556,หอยทอดสวัสดี ราชวัตร,13.77886798134255,100.52355468451665,Asian Restaurant
277,Dusit,13.776944,100.520556,มะ ยอดผัก,13.779214050524647,100.52285334556755,Noodle House
278,Dusit,13.776944,100.520556,ก๋วยเตี๋ยวเนื้อ สุโขทัยโภชนา,13.775609193981682,100.52274879126942,Noodle House
279,Dusit,13.776944,100.520556,เจ๊ง้อ ก๋วยเตี๋ยวเนื้อ,13.780721,100.52034,Noodle House
280,Dusit,13.776944,100.520556,มลส้มตำ,13.776604,100.52211,Restaurant
281,Dusit,13.776944,100.520556,ก๋วยเตี๋ยวไก่ราชวัตร,13.779052,100.52321,Noodle House
282,Dusit,13.776944,100.520556,โก โรตีชาชัก,13.78040697690856,100.52072043806554,Café
283,Dusit,13.776944,100.520556,Ratchawat Fried Noodle (ก๋วยเตี๋ยวคั่วไก่ราชวัตร),13.778571798937948,100.52398018867652,Asian Restaurant
284,Dusit,13.776944,100.520556,7-Eleven (เซเว่น อีเลฟเว่น),13.777268435961581,100.52128047570596,Convenience Store
285,Dusit,13.776944,100.520556,Si Ratchawat Market (ตลาดศรีราชวัตร์),13.77831715115677,100.52430387595072,Household
286,Dusit,13.776944,100.520556,7-Eleven (เซเว่น อีเลฟเว่น),13.775892558104422,100.52263051271439,Convenience Store
287,Dusit,13.776944,100.520556,วิโรจน์โภชนา,13.778339,100.524666,Noodle House
288,Dusit,13.776944,100.520556,7-Eleven (เซเว่น อีเลฟเว่น),13.778255,100.52464833333335,Convenience Store
289,Dusit,13.776944,100.520556,ก๋วยเตี๋ยวลูกชิ้นปลา คุณหมวย,13.77840821144911,100.5242231768905,Noodle House
290,Dusit,13.776944,100.520556,Mrs.Flowers Chocolate,13.774773,100.524424,Dessert Shop
291,Huai Khwang,13.776667000000002,100.579444,ข้าวมันไก่ตอนรสเด็ด,13.777582,100.57886,Asian Restaurant
292,Huai Khwang,13.776667000000002,100.579444,ใบบัว,13.778849444521267,100.5788729309192,Noodle House
293,Huai Khwang,13.776667000000002,100.579444,Atrium Boutique Resort Hotel,13.774131489878918,100.57859064672029,Accomodation
294,Huai Khwang,13.776667000000002,100.579444,Amaranta Hotel,13.77885903535893,100.57628049155734,Accomodation
295,Huai Khwang,13.776667000000002,100.579444,ก๋วยเตี๋ยวไก่ลุงเลื่อน,13.779741212113388,100.57636137459029,Noodle House
296,Huai Khwang,13.776667000000002,100.579444,หมูเด้งต้มยำโบราณ,13.777679393449517,100.58119906363153,Noodle House
297,Huai Khwang,13.776667000000002,100.579444,แต๋วจิ้มจุ่ม,13.777071661496361,100.58242522904189,Hotpot Restaurant
298,Huai Khwang,13.776667000000002,100.579444,ส้มตำ 2 พี่น้อง,13.777853291284039,100.57856186148041,Restaurant
299,Huai Khwang,13.776667000000002,100.579444,7-Eleven,13.772244511311515,100.57921910576981,Convenience Store
300,Huai Khwang,13.776667000000002,100.579444,ป.เจริญชัย,13.77779788234838,100.58036185854803,Noodle House
301,Huai Khwang,13.776667000000002,100.579444,7-Eleven,13.773910836175599,100.57849429214545,Convenience Store
302,Huai Khwang,13.776667000000002,100.579444,My Ratchada Hotel CMYK,13.77905783757741,100.57595981227324,Accomodation
303,Huai Khwang,13.776667000000002,100.579444,Tesco Lotus Express - Soi Pracha Rat Bamphen 13,13.77775555662872,100.58037650338053,Household
304,Huai Khwang,13.776667000000002,100.579444,ลาบอุดม,13.77368571134714,100.5786089865207,Restaurant
305,Huai Khwang,13.776667000000002,100.579444,Zhonghua Xiaochi (ร้านอาหารจีนจงหัว),13.778665,100.57599,Chinese Restaurant
306,Huai Khwang,13.776667000000002,100.579444,ร้านคุณภัฐ​ หมูกระทะชั่งกิโล,13.777538723017313,100.58372743036375,BBQ Joint
307,Huai Khwang,13.776667000000002,100.579444,ร้านอาหารจีน ช้างคู่,13.77523170389589,100.5790988616373,Chinese Restaurant
308,Huai Khwang,13.776667000000002,100.579444,Ratchada City Hotel (โรงแรม รัชดาซิตี้),13.778169129604647,100.57618080296155,Accomodation
309,Huai Khwang,13.776667000000002,100.579444,Checkin Shabu,13.777787952086323,100.58387806003509,Restaurant
310,Khan Na Yao,13.8271,100.6743,Starbucks (สตาร์บัคส์),13.82652183176455,100.676301862223,Café
311,Khan Na Yao,13.8271,100.6743,Fitness First (ฟิตเนส เฟิรส์ท),13.826857952074285,100.6764027912025,Sport
312,Khan Na Yao,13.8271,100.6743,Promenade Cineplex (พรอมานาด ซีนีเพล็กซ์),13.826877293805596,100.67689156132512,Activities
313,Khan Na Yao,13.8271,100.6743,The Promenade (เดอะ พรอมานาด),13.826879523509533,100.6770748086743,Infrastructure
314,Khan Na Yao,13.8271,100.6743,Sushi Hiro (ซูชิ ฮิโระ),13.826625873889391,100.67604617227849,Japanese Restaurant
315,Khan Na Yao,13.8271,100.6743,BonChon Chicken (บอนชอน ชิคเก้น),13.826610652591947,100.67696099980317,Western Restaurant
316,Khan Na Yao,13.8271,100.6743,Mo-Mo-Paradise (โม โม พาราไดซ์) モーモーパラダイス (โม โม พาราไดซ์),13.826953216263954,100.67669678187048,Japanese Restaurant
317,Khan Na Yao,13.8271,100.6743,Au Bon Pain (โอ บอง แปง),13.82632148817404,100.67650155537129,Café
318,Khan Na Yao,13.8271,100.6743,Yogurtland (โยเกิร์ตแลนด์),13.826655898968275,100.67679945577098,Dessert Shop
319,Khan Na Yao,13.8271,100.6743,Gourmet Market (กูร์เมต์ มาร์เก็ต),13.826720172724302,100.67654092293975,Household
320,Khan Na Yao,13.8271,100.6743,Marugame Seimen (มารุกาเมะ เซเมง),13.826585397403116,100.6767772171464,Japanese Restaurant
321,Khan Na Yao,13.8271,100.6743,After You (อาฟเตอร์ ยู),13.82627668058495,100.6775951385498,Dessert Shop
322,Khan Na Yao,13.8271,100.6743,Stitch & Hammer Café,13.827706,100.676276,Café
323,Khan Na Yao,13.8271,100.6743,MK (เอ็มเค),13.826381855511489,100.67674808459063,Hotpot Restaurant
324,Khan Na Yao,13.8271,100.6743,Saboten (ซาโบเตน),13.826585778008935,100.67687447233317,Japanese Restaurant
325,Khan Na Yao,13.8271,100.6743,Häagen-Dazs (ฮาเก้น-ดาส),13.826535189395203,100.67642501556581,Dessert Shop
326,Khan Na Yao,13.8271,100.6743,Greyhound Café (เกรย์ฮาวด์ คาเฟ่),13.826351740408853,100.67770140473121,Restaurant
327,Khan Na Yao,13.8271,100.6743,Korean Spoon by Korean Chef,13.826781392844625,100.67660609890362,Asian Restaurant
328,Khan Na Yao,13.8271,100.6743,FUMi (ฟูมิ),13.826631134249014,100.6766620171545,Japanese Restaurant
329,Khan Na Yao,13.8271,100.6743,บ้านหญิง Cafe & Meal (Baan Ying),13.826814865511386,100.67673274244508,Restaurant
330,Khan Na Yao,13.8271,100.6743,Ruensukapap (เรือนสุขภาพ),13.826141641002254,100.67813985265295,Nightlife
331,Khan Na Yao,13.8271,100.6743,Cold Stone Creamery (โคล สโตน ครีมเมอรี่),13.826621853390256,100.67669063809713,Dessert Shop
332,Khan Na Yao,13.8271,100.6743,Kub Kao’ Kub Pla (กับข้าว’ กับปลา),13.826387,100.677316,Restaurant
333,Khan Na Yao,13.8271,100.6743,Sizzler (ซิซซ์เล่อร์),13.825633587942626,100.67866892359082,Western Restaurant
334,Khan Na Yao,13.8271,100.6743,Starbucks (สตาร์บัคส์),13.826289923392254,100.67883467588942,Café
335,Khan Na Yao,13.8271,100.6743,Octoguz,13.831091868751615,100.67599806018029,Nightlife
336,Khan Na Yao,13.8271,100.6743,Fuji (ฟูจิ),13.824773767494605,100.67806799999589,Japanese Restaurant
337,Khan Na Yao,13.8271,100.6743,Major Cineplex Fashion Island (เมเจอร์ ซีนีเพล็กซ์ แฟชั่นไอส์แลนด์),13.825883863834182,100.67798800922472,Activities
338,Khan Na Yao,13.8271,100.6743,ka-nom (คา-นม),13.830952118717128,100.67532169737471,Household
339,Khan Na Yao,13.8271,100.6743,Bar B Q Plaza (บาร์บีคิวพลาซ่า),13.824810147791464,100.67819238501126,BBQ Joint
340,Khan Na Yao,13.8271,100.6743,Santa Fé Steak (ซานตา เฟ่ สเต็ก),13.824858030390725,100.67823144840224,Western Restaurant
341,Khan Na Yao,13.8271,100.6743,Gateaux House (กาโตว์ เฮ้าส์),13.824711036322919,100.67805544757604,Household
342,Khan Na Yao,13.8271,100.6743,Sukishi Buffet (ซูกิชิ บุฟเฟ่ต์),13.824585662904532,100.67795149383424,Restaurant
343,Khan Na Yao,13.8271,100.6743,ตำแหลก,13.830915365752105,100.67510645625069,Restaurant
344,Khan Na Yao,13.8271,100.6743,Food Island,13.825288043987618,100.67834474752223,Restaurant
345,Khan Na Yao,13.8271,100.6743,Swensen's (สเวนเซ่นส์),13.824844718447581,100.67822955251161,Dessert Shop
346,Khan Na Yao,13.8271,100.6743,7-Eleven (เซเว่น อีเลฟเว่น),13.831100369638191,100.67583050334848,Convenience Store
347,Khan Na Yao,13.8271,100.6743,KFC (เคเอฟซี),13.824547899051955,100.67797844321426,Western Restaurant
348,Khan Na Yao,13.8271,100.6743,Shabushi (ชาบูชิ),13.824531944974327,100.67796285046532,Japanese Restaurant
349,Khan Na Yao,13.8271,100.6743,Scoozi (สกูซี่),13.83093282811527,100.6752359002406,Western Restaurant
350,Khan Na Yao,13.8271,100.6743,JumboBee Super Grill (จัมโบ้บี),13.824945183016654,100.67835126228867,BBQ Joint
351,Khan Na Yao,13.8271,100.6743,Chester's Grill (เชสเตอร์),13.82467935515952,100.67802103999061,Western Restaurant
352,Khan Na Yao,13.8271,100.6743,รวมเส้นสนุก @Panya Village,13.83116878508672,100.67555488712249,Noodle House
353,Khan Na Yao,13.8271,100.6743,Mom's Recipe Cafe Bakery,13.830972338256883,100.67519419076689,Café
354,Khan Na Yao,13.8271,100.6743,La Nailar,13.831072380391948,100.67510514302026,Stores
355,Khan Na Yao,13.8271,100.6743,Oishi Ramen (โออิชิ ราเมน),13.824609374653136,100.67799757751104,Japanese Restaurant
356,Khlong Sam Wa,13.859722,100.704167,กระเทียมพริกไทยดำ,13.860389268645388,100.70567183025304,Restaurant
357,Khlong Sam Wa,13.859722,100.704167,Rakumi Japanese Restaurant,13.860272,100.705397,Japanese Restaurant
358,Khlong Sam Wa,13.859722,100.704167,7-Eleven,13.860093313798034,100.7033061391837,Convenience Store
359,Khlong Sam Wa,13.859722,100.704167,Inthanin Coffee,13.86089845127292,100.70828917646843,Café
360,Khlong Sam Wa,13.859722,100.704167,Loft De',13.86006567081257,100.70204474277001,Nightlife
361,Khlong Sam Wa,13.859722,100.704167,ข้าวต้มโชคดี,13.860244279642755,100.70426240375885,Restaurant
362,Khlong Sam Wa,13.859722,100.704167,เฮงเฮงข้าวต้มปูดอง,13.860735,100.708044,Chinese Restaurant
363,Khlong San,13.730278,100.509722,Hilton,13.728754808878913,100.51077153396312,Accomodation
364,Khlong San,13.730278,100.509722,The Jam Factory (เดอะแจมแฟคทอรี่),13.729365,100.51007,Culture
365,Khlong San,13.730278,100.509722,Executive Floor Lounge,13.728843763253415,100.51112547129391,Nightlife
366,Khlong San,13.730278,100.509722,Candide Books & Café (ก็องดิด),13.729341,100.51015,Activities
367,Khlong San,13.730278,100.509722,li-bra-ry at Candide (ไล-บรา-ลี่ แอท กองดิด),13.729351430416035,100.51023352216784,Café
368,Khlong San,13.730278,100.509722,Tonkatsu Katsukura (ทงคัตสึ คัตสึคุระ),13.727084870509149,100.51021450256128,Japanese Restaurant
369,Khlong San,13.730278,100.509722,Three Sixty,13.72870919018186,100.51084755653021,Nightlife
370,Khlong San,13.730278,100.509722,Siam Takashimaya (สยาม ทาคาชิมายะ),13.726884578538405,100.50923272385745,Stores
371,Khlong San,13.730278,100.509722,The Never Ending Summer,13.729421946352732,100.51078024120353,Restaurant
372,Khlong San,13.730278,100.509722,ICONSIAM (ไอคอนสยาม),13.726753473391058,100.51048278808594,Infrastructure
373,Khlong San,13.730278,100.509722,ICON CINECONIC (ไอคอน ซีเนคอนิค),13.726628318982124,100.51010380478698,Activities
374,Khlong San,13.730278,100.509722,ICONSIAM Park,13.726880496400685,100.51125526428223,Activities
375,Khlong San,13.730278,100.509722,IMAX ICON CINECONIC (ไอแมกซ์ ไอคอน ซีเนคอนิค),13.727056734244915,100.51010421250746,Activities
376,Khlong San,13.730278,100.509722,Co van Kessel,13.73055252984124,100.5138346153356,Culture
377,Khlong San,13.730278,100.509722,Azabu Sabo,13.72668633560549,100.5092175409586,Dessert Shop
378,Khlong San,13.730278,100.509722,UNIQLO (ยูนิโคล่),13.726238858768292,100.50953682297681,Stores
379,Khlong San,13.730278,100.509722,Sook Siam (สุขสยาม),13.726336576876085,100.51022529602051,Restaurant
380,Khlong San,13.730278,100.509722,Apple Iconsiam,13.7265647,100.5109619,Stores
381,Khlong San,13.730278,100.509722,Royal Orchid Sheraton Hotel & Towers (โรงแรมรอยัลออคิดเชอราตัน),13.729053,100.513574,Accomodation
382,Khlong San,13.730278,100.509722,HOBS,13.726606790443121,100.51104087847355,Nightlife
383,Khlong San,13.730278,100.509722,Flow (โฟลว์),13.728858956245917,100.51144531553916,Restaurant
384,Khlong San,13.730278,100.509722,Sheraton Club Lounge,13.729280516489325,100.51356525548358,Nightlife
385,Khlong San,13.730278,100.509722,D'ark,13.726795163001796,100.51039695739746,Café
386,Khlong San,13.730278,100.509722,After You (อาฟเตอร์ยู),13.726553953984757,100.51024877253585,Dessert Shop
387,Khlong San,13.730278,100.509722,ICONLUXE,13.726827659296799,100.5115298656681,Stores
388,Khlong San,13.730278,100.509722,PAUL LE CAFÉ (ปอล เลอ กาเฟ่),13.726181180534926,100.51085004452169,Household
389,Khlong San,13.730278,100.509722,Fitness First Club ICON (ฟิตเนส เฟิรส์ท คลับไอคอน),13.7262759965396,100.51020383834839,Sport
390,Khlong San,13.730278,100.509722,เป็ดตุ๋นเจ้าท่า,13.733060537870326,100.51315313302194,Chinese Restaurant
391,Khlong San,13.730278,100.509722,Starbucks (สตาร์บัคส์),13.730023,100.51327,Café
392,Khlong San,13.730278,100.509722,Loft (ลอฟท์),13.726084124131358,100.50938638143299,Culture
393,Khlong San,13.730278,100.509722,Starbucks Reserve Chao Phraya RiverFront,13.727007,100.509958,Café
394,Khlong San,13.730278,100.509722,The Lantern,13.728523219310594,100.51146968333387,Café
395,Khlong San,13.730278,100.509722,Hong Bao (หงเปา),13.726378266560928,100.51082611083984,Chinese Restaurant
396,Khlong San,13.730278,100.509722,Baan Ice (บ้านไอซ์),13.726449748077403,100.51073429389345,Restaurant
397,Khlong San,13.730278,100.509722,Coffee Bean by Dao (คอฟฟี่บีนส์ บายดาว),13.726252717268023,100.51137181122736,Café
398,Khlong San,13.730278,100.509722,ตลาดพลูโอชา,13.729486,100.50682,Noodle House
399,Khlong San,13.730278,100.509722,BRIX dessert bar,13.726249264199511,100.51142095398752,Dessert Shop
400,Khlong San,13.730278,100.509722,Tim Ho Wan (ทิมโฮวาน),13.727019954386014,100.51027253107559,Chinese Restaurant
401,Khlong San,13.730278,100.509722,Thip Samai (ทิพย์สมัย),13.726469854259218,100.51028461118798,Noodle House
402,Khlong San,13.730278,100.509722,House No.1 (บ้านเลขที่ ๑),13.729298665631193,100.5141228825565,Culture
403,Khlong San,13.730278,100.509722,Mo-Mo-Paradise (โม โม พาราไดซ์),13.726374450814276,100.5102498509547,Japanese Restaurant
404,Khlong San,13.730278,100.509722,River City Grand Hall,13.729860490624857,100.51377364625604,Culture
405,Khlong San,13.730278,100.509722,Mother Roaster,13.732967097830045,100.51226377487181,Café
406,Khlong San,13.730278,100.509722,So Heng Tai (โซว เฮง ไถ่),13.733653327100345,100.5120664710807,Culture
407,Khlong San,13.730278,100.509722,Pang Cha (ปังชา),13.726753473391058,100.51138401031494,Dessert Shop
408,Khlong San,13.730278,100.509722,Walden Home Cafe,13.731174,100.505682,Café
409,Khlong San,13.730278,100.509722,Harbour,13.726463851557366,100.50985843952093,Restaurant
410,Khlong San,13.730278,100.509722,Kub Kao’ Kub Pla (กับข้าว’ กับปลา),13.72640960084731,100.51073014043259,Restaurant
411,Khlong San,13.730278,100.509722,7-11 เจริญรัถ 30,13.727794,100.506154,Convenience Store
412,Khlong Toei,13.708056,100.583889,Stu-fe' By Monotone,13.711632684171589,100.58637857437134,Commercial
413,Khlong Toei,13.708056,100.583889,R&B Karaoke (อาร์แอนด์บี คาราโอเกะ),13.712528278583381,100.58374141488606,Nightlife
414,Khlong Toei,13.708056,100.583889,อาบ-อบ-บาร์,13.710529657209506,100.58359750315218,Nightlife
415,Khlong Toei,13.708056,100.583889,Black Cabin,13.711523178010951,100.58636572697642,Nightlife
416,Khlong Toei,13.708056,100.583889,Khlong Phra Khanong (คลองพระโขนง),13.706873710240274,100.58623857746264,Infrastructure
417,Khlong Toei,13.708056,100.583889,Tiny Italian BU Canteen,13.70873775887409,100.5830506452995,Restaurant
418,Lak Si,13.8875,100.578889,ไก่ย่างโคราช หลักสี่,13.889045560564007,100.57923890052,Western Restaurant
419,Lak Si,13.8875,100.578889,Foodland (ฟู้ดแลนด์),13.886929447965048,100.58166619334095,Household
420,Lak Si,13.8875,100.578889,ตลาดนัดข้างเขตหลักสี่,13.88883034276217,100.57911193859836,Household
421,Lak Si,13.8875,100.578889,MK (เอ็มเค),13.885741532056782,100.58123639895433,Hotpot Restaurant
422,Lak Si,13.8875,100.578889,Mida City Resort (ไมด้า ซิตี้ รีสอร์ท),13.889232447103678,100.57854178248968,Accomodation
423,Lak Si,13.8875,100.578889,Oishi Buffet (โออิชิ บุฟเฟต์),13.885205402579572,100.58068522111924,Japanese Restaurant
424,Lak Si,13.8875,100.578889,แพรว,13.890840388971391,100.58143944260848,Restaurant
425,Lak Si,13.8875,100.578889,Swensen's (สเวนเซ่นส์),13.886559839931952,100.58178861871949,Dessert Shop
426,Lak Si,13.8875,100.578889,Khlong Prem Prachakon (คลองเปรมประชากร),13.885266135165315,100.57987689971924,Infrastructure
427,Lak Si,13.8875,100.578889,Bonjour Cafe,13.886630488971166,100.57772748731699,Café
428,Lak Si,13.8875,100.578889,Pa-Tu Cafe and Restaurant (ร้านอาหาร พธู),13.891036109245245,100.5809067788884,Restaurant
429,Lak Si,13.8875,100.578889,Chester's Grill (เชสเตอร์ กริลล์),13.885849153949138,100.5812072344924,Western Restaurant
430,Lak Si,13.8875,100.578889,เพลินจิต bar & restaurant,13.889331399866679,100.57930146049964,Nightlife
431,Lak Si,13.8875,100.578889,TOT SC Stadium,13.884029828692336,100.57676854285897,Activities
432,Lak Si,13.8875,100.578889,Lak Si Railway Station (SRT1015) (สถานีรถไฟหลักสี่),13.883740285700238,100.58057427406311,Infrastructure
433,Lak Si,13.8875,100.578889,7-Eleven (เซเว่น อีเลฟเว่น),13.886297715432747,100.57596692056447,Convenience Store
434,Lak Si,13.8875,100.578889,ศรีทัยก๋วยเตี๋ยวหมูกรอบต้มยำ,13.887915638626852,100.578620434664,Noodle House
435,Lak Si,13.8875,100.578889,IT Square (ไอทีสแควร์),13.886459650356668,100.58147320926368,Infrastructure
436,Lak Si,13.8875,100.578889,Coffee World (คอฟฟี่เวิลด์),13.885962335958595,100.58135132462864,Café
437,Lak Si,13.8875,100.578889,D'Oro (ดิโอโร่),13.887285764100518,100.57643191956993,Café
438,Lak Si,13.8875,100.578889,Santa Fé Steak (ซานตา เฟ่ สเต็ก),13.885248669859648,100.58076712327544,Western Restaurant
439,Lak Si,13.8875,100.578889,KFC (เคเอฟซี),13.885384904424178,100.58091078730422,Western Restaurant
440,Lak Si,13.8875,100.578889,Yayoi (ยาโยอิ),13.885982510711717,100.58138261602636,Japanese Restaurant
441,Lak Si,13.8875,100.578889,Laksi Coffee (กาแฟหน้าเขต),13.887783830867065,100.57881376259817,Café
442,Lak Si,13.8875,100.578889,Black Canyon (แบล็คแคนยอน),13.886115963307242,100.58154930020058,Café
443,Lak Si,13.8875,100.578889,K.Ken Steak 69 Protein+,13.885988678816224,100.58144291886536,Western Restaurant
